,Date,Round Number,Round Name,Major Category,Minor Category,Minor Category 2,Notes,Possible Points,Coop,Replay,Alex,Megan,Jenny,Ichigo,Zach,Dan,Debi,Paige,Jeff,Drew,Chris,Dillon,Creator,Link
94,2020-06-10,1,A Couple Truths and a Lie,Entertainment,Television,Animated,,9,No,No,3,4,,2,,5,,,,,5,,Zach,https://docs.google.com/presentation/d/1cefR80SbiIxgwoNoi94wg-yrhBKyj-sYIqSBVIydYEg/embed?start=false&slide=id.g889b4791e6_22_49
95,2020-06-10,2,Rhyming Picture Round,Word Games,,,,8,No,No,,7,,6,8,7,,,,,5,,Alex,https://docs.google.com/presentation/d/1cefR80SbiIxgwoNoi94wg-yrhBKyj-sYIqSBVIydYEg/embed?start=false&slide=id.g889b4791e6_17_516
96,2020-06-10,3,Comic Con Panels,Entertainment,Pop Culture,Geek,,8,No,No,5,7,,6,7,,,,,,5,,Dad,https://docs.google.com/presentation/d/1cefR80SbiIxgwoNoi94wg-yrhBKyj-sYIqSBVIydYEg/embed?start=false&slide=id.g889b4791e6_37_45
97,2020-06-10,4,Ichigo's Top 2000's Moddle School Tunes Audio Round,Music,,,,8,No,No,6.5,2.5,,,3,2.5,,,,,3.5,,Ichigo,https://docs.google.com/presentation/d/1cefR80SbiIxgwoNoi94wg-yrhBKyj-sYIqSBVIydYEg/embed?start=false&slide=id.g889b4791e6_2_5399
98,2020-06-10,5,Mythology,History,Ancient History,Literature,,8,No,No,8,7,,6,8,8,,,,,,,Chris,https://docs.google.com/presentation/d/1cefR80SbiIxgwoNoi94wg-yrhBKyj-sYIqSBVIydYEg/embed?start=false&slide=id.g889b4791e6_12_45
99,2020-06-10,6,Similar Movies,Entertainment,Movies,,,9,No,No,7,,,7,6.75,6.5,,,,,5,,Megan,https://docs.google.com/presentation/d/1cefR80SbiIxgwoNoi94wg-yrhBKyj-sYIqSBVIydYEg/embed?start=false&slide=id.g889b4791e6_27_45
100,2020-06-10,7,Ladies of War,History,Modern History,Warfare,,8,No,No,4,5,,4,5,4,,,,,5,,Jenny,https://docs.google.com/presentation/d/1cefR80SbiIxgwoNoi94wg-yrhBKyj-sYIqSBVIydYEg/embed?start=false&slide=id.g889b4791e6_32_53
101,2020-06-10,8,Mom's Hardest Round (Random Science),Science,,,,8,No,Yes,6,7,,6,5,5,,,,,2,,Mom,https://docs.google.com/presentation/d/1cefR80SbiIxgwoNoi94wg-yrhBKyj-sYIqSBVIydYEg/embed?start=false&slide=id.g889b4791e6_0_7
102,2020-06-24,1,Batman or Shakespeare,Entertainment,Literature,Geek,,8,No,No,6,6,6,6,6,,4,,,,6,,Dad,https://docs.google.com/presentation/d/1oqpm-ijdgDlBuAj6gY-6ZUg8nwTn2FciCygBHYvPOj0/embed?start=false&slide=id.g8ab9f039c2_19_0
103,2020-06-24,2,Who's That Pokemon Picture Round,Entertainment,Video Games,Animated,,8,No,No,8,8,,8,8,6,5,,,,7,,Jenny,https://docs.google.com/presentation/d/1oqpm-ijdgDlBuAj6gY-6ZUg8nwTn2FciCygBHYvPOj0/embed?start=false&slide=id.g8ab9f039c2_13_45
104,2020-06-24,3,Oregon Trail,Geography,,,,8,No,No,5,7,7,7,6,6,,,,,6,,Mom,https://docs.google.com/presentation/d/1oqpm-ijdgDlBuAj6gY-6ZUg8nwTn2FciCygBHYvPOj0/embed?start=false&slide=id.g8ab9f039c2_24_0
105,2020-06-24,4,Alliterative Artists Audio Round,Music,,,,8,No,No,7,5.5,3.5,3.5,6,8,3,,,,,,Chris,https://docs.google.com/presentation/d/1oqpm-ijdgDlBuAj6gY-6ZUg8nwTn2FciCygBHYvPOj0/embed?start=false&slide=id.g8ab06017b8_2_45
106,2020-06-24,5,All About Photography,Misc,,,,9,No,No,6,5,5,,4,8,3,,,,1,,Ichigo,https://docs.google.com/presentation/d/1oqpm-ijdgDlBuAj6gY-6ZUg8nwTn2FciCygBHYvPOj0/embed?start=false&slide=id.g8ab06017b8_7_118
107,2020-06-24,6,The Gay Agenda,Entertainment,Television,Pop Culture,,9,No,No,6.5,,7.5,4.5,8.5,4,2,,,,2.5,,Megan,https://docs.google.com/presentation/d/1oqpm-ijdgDlBuAj6gY-6ZUg8nwTn2FciCygBHYvPOj0/embed?start=false&slide=id.g8ab9f039c2_29_0
108,2020-06-24,7,Obey the Code,Misc,,,,8,No,No,6.5,8.5,5.5,4.5,,9.5,2.3333,,,,5.5,,Zach,https://docs.google.com/presentation/d/1oqpm-ijdgDlBuAj6gY-6ZUg8nwTn2FciCygBHYvPOj0/embed?start=false&slide=id.g8ab9f039c2_2_77
109,2020-06-24,8,Movies About Music,Entertainment,Movies,Music,,8,No,No,,3,1,8,6,6,1,,,,3,,Alex,https://docs.google.com/presentation/d/1oqpm-ijdgDlBuAj6gY-6ZUg8nwTn2FciCygBHYvPOj0/embed?start=false&slide=id.g8ab9f039c2_8_312
110,2020-07-02,1,Rhyming Pairs,Word Games,,,,9,No,No,,7,6.5,6.5,7.5,8,5.5,,5,7,6.8,,Alex,https://docs.google.com/presentation/d/1jdZRgvg3y9-OlTW7-KO3ziRlolg3q3n5rt7ZhdI3NVM/embed?start=false&slide=id.g8b8e7c2b6b_2_42
111,2020-07-02,2,Horsing Around,Nature,Animals,,,8,No,No,5,7,5,2,,6,8,,3,2,5,,Zach,https://docs.google.com/presentation/d/1jdZRgvg3y9-OlTW7-KO3ziRlolg3q3n5rt7ZhdI3NVM/embed?start=false&slide=id.g8b8e7c2b6b_7_45
112,2020-07-02,3,Weddings,Misc,,,,8,No,No,3.75,6.5,7,,6.75,3.75,3.5,,4.5,4.5,4.5,,Ichigo,https://docs.google.com/presentation/d/1jdZRgvg3y9-OlTW7-KO3ziRlolg3q3n5rt7ZhdI3NVM/embed?start=false&slide=id.g8b8e7c2b6b_12_184
113,2020-07-02,4,Sense-sational Music Round,Music,,,,10,No,No,8,,6,8,5,6,1,,5,5,7,,Megan,https://docs.google.com/presentation/d/1jdZRgvg3y9-OlTW7-KO3ziRlolg3q3n5rt7ZhdI3NVM/embed?start=false&slide=id.g8b8e7c2b6b_17_45
114,2020-07-02,5,Christmas in July,Misc,History,,,8,No,No,4,3,4.5,2,4,3,1,,4,,3,,Drew,https://docs.google.com/presentation/d/1jdZRgvg3y9-OlTW7-KO3ziRlolg3q3n5rt7ZhdI3NVM/embed?start=false&slide=id.g8b8e7c2b6b_0_0
115,2020-07-02,6,Psychology 101,Humanities,,,,9,No,No,7,7,,5,7,7,3.5,,6.5,7.5,6,,Jenny,https://docs.google.com/presentation/d/1jdZRgvg3y9-OlTW7-KO3ziRlolg3q3n5rt7ZhdI3NVM/embed?start=false&slide=id.g8b8e7c2b6b_22_50
116,2020-07-02,7,GOATs,Sports,,,,8,No,No,7,6,7,5,7,4,6,,6,8,,,Chris,https://docs.google.com/presentation/d/1jdZRgvg3y9-OlTW7-KO3ziRlolg3q3n5rt7ZhdI3NVM/embed?start=false&slide=id.g8b8e7c2b6b_42_0
117,2020-07-02,8,Common Bond,Hodgepodge,Common Bond ,,,9,No,No,9,4,6,6,5,,2,,8,7,7,,Dad,https://docs.google.com/presentation/d/1jdZRgvg3y9-OlTW7-KO3ziRlolg3q3n5rt7ZhdI3NVM/embed?start=false&slide=id.g8b8e7c2b6b_27_50
118,2020-07-08,1,Foods Around the World,Food,,,,9,No,No,4,4.25,5,,5.25,1,3,,,,3.5,,Ichigo,https://docs.google.com/presentation/d/1HtHyGihiGj6-bfQ7CZzyr_yxqdueNegxgQv2Rw6IDF0/embed?start=false&slide=id.g8b4fa892aa_7_123
119,2020-07-08,2,Pixelated Movies,Entertainment,Movies,,,8,No,No,7,7,5,7,7.5,,3.5,,,,7,,Dad,https://docs.google.com/presentation/d/1HtHyGihiGj6-bfQ7CZzyr_yxqdueNegxgQv2Rw6IDF0/embed?start=false&slide=id.g8b4fa892aa_12_45
120,2020-07-08,3,U.S. Government,History,Modern History,Politics,,8,No,No,7,6,,6,6,6,1,,,,7,,Jenny,https://docs.google.com/presentation/d/1HtHyGihiGj6-bfQ7CZzyr_yxqdueNegxgQv2Rw6IDF0/embed?start=false&slide=id.g8b4fa892aa_17_45
121,2020-07-08,4,Which Protagonists Dad is This?,Entertainment,Movies,Television,,10,No,No,4,6.5,7,3,,3,3,,,,6,,Zach,https://docs.google.com/presentation/d/1HtHyGihiGj6-bfQ7CZzyr_yxqdueNegxgQv2Rw6IDF0/embed?start=false&slide=id.g8b4fa892aa_22_54
122,2020-07-08,5,Statistics,Misc,,,,8,No,No,,7,6,6,7,8,1,,,,5,,Alex,https://docs.google.com/presentation/d/1HtHyGihiGj6-bfQ7CZzyr_yxqdueNegxgQv2Rw6IDF0/embed?start=false&slide=id.g8b4fa892aa_42_770
123,2020-07-08,6,Disney,Entertainment,Movies,Animated,,10,No,No,5,,10,2,7.5,6,3,,,,6,,Megan,https://docs.google.com/presentation/d/1HtHyGihiGj6-bfQ7CZzyr_yxqdueNegxgQv2Rw6IDF0/embed?start=false&slide=id.g8b4fa892aa_27_45
124,2020-07-08,7,Distinguished Dogs,Entertainment,Television,Movies,,8,No,No,5,7,6,3,6,6,7,,,,,,Chris,https://docs.google.com/presentation/d/1HtHyGihiGj6-bfQ7CZzyr_yxqdueNegxgQv2Rw6IDF0/embed?start=false&slide=id.g8b4fa892aa_32_50
125,2020-07-08,8,The Eyes Have It,Misc,Family,,,11.25,No,No,9,9,9,9,8,8,,,,,9,,Mom,https://docs.google.com/presentation/d/1HtHyGihiGj6-bfQ7CZzyr_yxqdueNegxgQv2Rw6IDF0/embed?start=false&slide=id.g8b4fa892aa_37_0
126,2020-07-15,1,At the Movies Audio Round,Entertainment,Movies,,,8,No,No,6.5,4,5.25,6.75,6.5,,3.5,,4.25,6.75,2.5,,Dad,https://docs.google.com/presentation/d/1DNwnZ4QnbYvCOH7P8PNKv71t7RKXzsWPf4g4hZkNfv0/embed?start=false&slide=id.g8c3b94052a_11_45
127,2020-07-15,2,Words We Use From Japan,Humanities,Grammar and Vocab,,,8,No,No,4,5,5,,7,5,4,,5,6,7,,Ichigo,https://docs.google.com/presentation/d/1DNwnZ4QnbYvCOH7P8PNKv71t7RKXzsWPf4g4hZkNfv0/embed?start=false&slide=id.g8c39c01bb8_0_819
128,2020-07-15,3,Who's the Father,Entertainment,Television,,,10,No,No,0.5,2,6,2,,3.5,3.5,,2,5.5,1,,Zach,https://docs.google.com/presentation/d/1DNwnZ4QnbYvCOH7P8PNKv71t7RKXzsWPf4g4hZkNfv0/embed?start=false&slide=id.g8c3b94052a_6_53
129,2020-07-15,4,"""Kids"" Music",Music,,,,8,No,No,2,4,,1,3,4,0,,4,2,3,,Jenny,https://docs.google.com/presentation/d/1DNwnZ4QnbYvCOH7P8PNKv71t7RKXzsWPf4g4hZkNfv0/embed?start=false&slide=id.g8c39c01bb8_2_47
130,2020-07-15,5,The U.S.A,History,Modern History,Geography,,8,No,No,2,1,5,0,3,2,,,2,2,0,,Mom,https://docs.google.com/presentation/d/1DNwnZ4QnbYvCOH7P8PNKv71t7RKXzsWPf4g4hZkNfv0/embed?start=false&slide=id.g8c3b9405f6_6_45
131,2020-07-15,6,TV Musical Round,Music,Television,,,11,No,No,2,,4,1,7,1,0,,2,2,2,,Megan,https://docs.google.com/presentation/d/1DNwnZ4QnbYvCOH7P8PNKv71t7RKXzsWPf4g4hZkNfv0/embed?start=false&slide=id.g8c3b94052a_1_132
132,2020-07-15,7,Capitals to Flags,Geography,,,,10,No,No,10,8,8.5,8.5,6.5,9.5,7,,,9.5,10,,Jeff,https://docs.google.com/presentation/d/1DNwnZ4QnbYvCOH7P8PNKv71t7RKXzsWPf4g4hZkNfv0/embed?start=false&slide=id.g8c3b9405f6_1_55
133,2020-07-15,8,Dog Breeds,Nature,Animals,,,8,No,No,5,7,7,5,7,5,5,,3,7,,,Chris,https://docs.google.com/presentation/d/1DNwnZ4QnbYvCOH7P8PNKv71t7RKXzsWPf4g4hZkNfv0/embed?start=false&slide=id.g8c3be6a7ba_1_45
134,2020-07-22,1,Famous Book Quotes,Humanities,Literature,,,8,No,No,6,7.5,5,,7,5.5,4,,2,4,6,,Ichigo,https://docs.google.com/presentation/d/1wIKtZPu6C3E9qWhKI_6YpZGFFymN2SM3fO7D2cYG0qo/embed?start=false&slide=id.g867b51031b_17_164
135,2020-07-22,2,Common Bond Picture Round,Hodgepodge,Common Bond,,,9,No,No,7,8,8,2,,9,3,,8,8.5,5.5,,Zach,https://docs.google.com/presentation/d/1wIKtZPu6C3E9qWhKI_6YpZGFFymN2SM3fO7D2cYG0qo/embed?start=false&slide=id.g867b51031b_22_45
136,2020-07-22,3,P-Nutty Music Round,Music,Television,Animated,,8,No,No,3,2,4,5,3,6,2,,,5,1,,Jeff,https://docs.google.com/presentation/d/1wIKtZPu6C3E9qWhKI_6YpZGFFymN2SM3fO7D2cYG0qo/embed?start=false&slide=id.g867b51031b_12_55
137,2020-07-22,4,Potatoes,Food,Plants,,,8,No,No,7,8,7,4,8,8,,,6,7,6,,Mom,https://docs.google.com/presentation/d/1wIKtZPu6C3E9qWhKI_6YpZGFFymN2SM3fO7D2cYG0qo/embed?start=false&slide=id.g867b51031b_42_0
138,2020-07-22,5,Nobel Writers,Humanities,Literature,,,8,No,No,7,0,1,6,2,5,0,,3,3,,,Chris,https://docs.google.com/presentation/d/1wIKtZPu6C3E9qWhKI_6YpZGFFymN2SM3fO7D2cYG0qo/embed?start=false&slide=id.g867b51031b_48_45
139,2020-07-22,6,On The Farm,Nature,Plants,,,8,No,No,1,4,5,3,4,4,6,,2,,2,,Drew,https://docs.google.com/presentation/d/1wIKtZPu6C3E9qWhKI_6YpZGFFymN2SM3fO7D2cYG0qo/embed?start=false&slide=id.g867b51031b_37_34
140,2020-07-22,7,Latin or Greek,Humanities,Grammar and Vocab,,,8,No,No,6,6,,5,6,5,6,,5,6,6,,Jenny,https://docs.google.com/presentation/d/1wIKtZPu6C3E9qWhKI_6YpZGFFymN2SM3fO7D2cYG0qo/embed?start=false&slide=id.g867b51031b_27_76
141,2020-07-22,8,Common Bond Music Round,Music,Common Bond,,,8,No,No,,2.25,4.5,5.5,4.5,7.5,3,,3.5,3.5,3.5,,Alex,https://docs.google.com/presentation/d/1wIKtZPu6C3E9qWhKI_6YpZGFFymN2SM3fO7D2cYG0qo/embed?start=false&slide=id.g867b51031b_32_186
142,2020-07-29,1,Super Fun 90's Trivia Round,Entertainment,Pop Culture,,,9,No,No,2,6.5,5.5,2,,5.5,4,,5,5,3,,Zach,https://docs.google.com/presentation/d/1PYT9xdg5sErP70hVdmlNmoreROno4mqTJwfS4pvyqtM/embed?start=false&slide=id.g86a53a1077_28_0
143,2020-07-29,2,Disney Sidekicks Picture Round,Entertainment,Movies,Animated,,9,No,No,7,8,,7,8,8,6,,3,4,7,,Jenny,https://docs.google.com/presentation/d/1PYT9xdg5sErP70hVdmlNmoreROno4mqTJwfS4pvyqtM/embed?start=false&slide=id.g86a53a1077_2_45
144,2020-07-29,3,Who Said That?,Entertainment,Pop Culture,,,8,No,No,4,3,0,4,6,5,4,,,8,7,,Jeff,https://docs.google.com/presentation/d/1PYT9xdg5sErP70hVdmlNmoreROno4mqTJwfS4pvyqtM/embed?start=false&slide=id.g86a53a1077_7_54
145,2020-07-29,4,Video Game Music Round,Music,Games,Video Games,,8,No,No,8,7,6,,4,2,2,,1,3,6,,Ichigo,https://docs.google.com/presentation/d/1PYT9xdg5sErP70hVdmlNmoreROno4mqTJwfS4pvyqtM/embed?start=false&slide=id.g86a53a1077_12_2976
146,2020-07-29,5,Rhyming Pairs II,Word Games,,,,8,No,No,,5.5,6,6,6,6,4,,6,8,6,,Alex,https://docs.google.com/presentation/d/1PYT9xdg5sErP70hVdmlNmoreROno4mqTJwfS4pvyqtM/embed?start=false&slide=id.g86a53a1077_17_42
147,2020-07-29,6,Dungeons and Dragons,Entertainment,Games,,,11.25,No,No,9,8,8,8,9,9,,,6,5,7,,Mom,https://docs.google.com/presentation/d/1PYT9xdg5sErP70hVdmlNmoreROno4mqTJwfS4pvyqtM/embed?start=false&slide=id.g86a53a1077_33_0
148,2020-07-29,7,Name the Game Picture Round,Entertainment,Games,,,8,No,No,8,7.5,7,7.5,8,,6,,5,6,7.5,,Dad,https://docs.google.com/presentation/d/1PYT9xdg5sErP70hVdmlNmoreROno4mqTJwfS4pvyqtM/embed?start=false&slide=id.g86a53a1077_22_50
149,2020-07-29,8,Autofill in the Blanks,Misc,,,,8,No,No,8,,8,8,8,7,6,,7,7,8,,Megan,https://docs.google.com/presentation/d/1PYT9xdg5sErP70hVdmlNmoreROno4mqTJwfS4pvyqtM/embed?start=false&slide=id.g86a53a1077_38_0
150,2020-08-05,1,Know the Recipes,Food,,,,8,No,No,6,,5,,,6,3,,6,7,2,,Ichigo,https://docs.google.com/presentation/d/1Dl13d3qaenCNQ-nvgNcanIC-yyU6KUbAFtbCm07jOT4/embed?start=false&slide=id.g8e551ecdc4_2_123
151,2020-08-05,2,What Kinda Critter?,Nature,Animals,,,9,No,No,3,,8,3,,,6,,4,5,4,,Dad,https://docs.google.com/presentation/d/1Dl13d3qaenCNQ-nvgNcanIC-yyU6KUbAFtbCm07jOT4/embed?start=false&slide=id.g8e551ecdc4_7_45
152,2020-08-05,3,History or SiFy,Entertainment,Television,Pop Culture,,8,No,No,7,,3,3,,5,8,,4,,5,,Drew,https://docs.google.com/presentation/d/1Dl13d3qaenCNQ-nvgNcanIC-yyU6KUbAFtbCm07jOT4/embed?start=false&slide=id.g8e551ecdc4_38_45
153,2020-08-05,4,Geography,Geography,,,,8,No,No,6,,,5,,5,1,,7,3,5,,Jenny,https://docs.google.com/presentation/d/1Dl13d3qaenCNQ-nvgNcanIC-yyU6KUbAFtbCm07jOT4/embed?start=false&slide=id.g8e551ecdc4_12_50
154,2020-08-05,5,Trick Questions (or not),Misc,,,,8,No,No,5,,8,4,,5,6,,6,5,,,Chris,https://docs.google.com/presentation/d/1Dl13d3qaenCNQ-nvgNcanIC-yyU6KUbAFtbCm07jOT4/embed?start=false&slide=id.g8e551ecdc4_27_45
155,2020-08-05,6,Who Said That II,Entertainment,Pop Culture,,,8,No,No,5,,4,5,,7,7,,,6,7,,Jeff,https://docs.google.com/presentation/d/1Dl13d3qaenCNQ-nvgNcanIC-yyU6KUbAFtbCm07jOT4/embed?start=false&slide=id.g8e551ecdc4_22_54
156,2020-08-05,7,Symbols,Humanities,Grammar and Vocab,,,8,No,No,6,,3,6,,6,,,6,2,4,,Mom,https://docs.google.com/presentation/d/1Dl13d3qaenCNQ-nvgNcanIC-yyU6KUbAFtbCm07jOT4/embed?start=false&slide=id.g8e551ecdc4_32_0
157,2020-08-05,8,Internet Challenges,Entertainment,Pop Culture,,,8,No,No,4,,4,4,,5,3,,6,6,3,,,https://docs.google.com/presentation/d/1Dl13d3qaenCNQ-nvgNcanIC-yyU6KUbAFtbCm07jOT4/embed?start=false&slide=id.g8e551ecdc4_17_50
158,2020-08-12,1,General History,History,Warfare,,,9,No,No,7,,3,6,,4,3,,4,5,,,Chris,https://docs.google.com/presentation/d/1NLsmL_G1Cp0ZkYKlFNNIuLfn8_bFqy_VzgBVo3fwyhE/embed?start=false&slide=id.g907a8c4fad_22_0
159,2020-08-12,2,Name the Snoper,Entertainment,Pop Culture,Word Games,,8,No,No,6,,5,6,,7,4,,,7,5,,Jeff,https://docs.google.com/presentation/d/1NLsmL_G1Cp0ZkYKlFNNIuLfn8_bFqy_VzgBVo3fwyhE/embed?start=false&slide=id.g907a8c4fad_12_54
160,2020-08-12,3,Last Week's Jeopardy,Hodgepodge,,,,10,No,No,8,,8,,,9.5,3.5,,5.5,6,7,,Ichigo,https://docs.google.com/presentation/d/1NLsmL_G1Cp0ZkYKlFNNIuLfn8_bFqy_VzgBVo3fwyhE/embed?start=false&slide=id.g907a8c4fad_0_6
161,2020-08-12,4,All About Love Music Round,Music,,,,10,No,No,9,,4,4,,10,4,,7,,4,,Drew,https://docs.google.com/presentation/d/1NLsmL_G1Cp0ZkYKlFNNIuLfn8_bFqy_VzgBVo3fwyhE/embed?start=false&slide=id.g907a8c4fad_2_160
162,2020-08-12,5,USA Geography,Geography,,,,8,No,No,4,,6,5,,,3,,3.5,5,4,,Dad,https://docs.google.com/presentation/d/1NLsmL_G1Cp0ZkYKlFNNIuLfn8_bFqy_VzgBVo3fwyhE/embed?start=false&slide=id.g907a8c4fad_17_45
163,2020-08-12,6,Hodgepodge,Hodgepodge,,,,8,No,No,6,,,4,,5,7,,5,6,7,,Jenny,https://docs.google.com/presentation/d/1NLsmL_G1Cp0ZkYKlFNNIuLfn8_bFqy_VzgBVo3fwyhE/embed?start=false&slide=id.g907a8c4fad_7_47
164,2020-08-19,1,Famous Slogans,Entertainment,Television,Misc,,8,No,No,7,8,7,,8,5,6,,7,,3,,Ichigo,https://docs.google.com/presentation/d/1-r1iIlQoq3CaftZJuVlCxwc1kF2-HmHGwbU2Js7H9Wc/embed?start=false&slide=id.g912c1d91e9_0_5107
165,2020-08-19,2,Up Close Picture Round,Misc,,,,10,No,No,3,7,4,4,,3,3,,4,,4,,Zach,https://docs.google.com/presentation/d/1-r1iIlQoq3CaftZJuVlCxwc1kF2-HmHGwbU2Js7H9Wc/embed?start=false&slide=id.g912c1d91e9_18_77
166,2020-08-19,3,Three's Company,Hodgepodge,,,,8,No,No,5,2.5,2.5,3,5,6,3,,5,,,,Chris,https://docs.google.com/presentation/d/1-r1iIlQoq3CaftZJuVlCxwc1kF2-HmHGwbU2Js7H9Wc/embed?start=false&slide=id.g912c1d91e9_39_45
167,2020-08-19,4,Common Bond (mom),Hodgepodge,Common Bond,,,8,No,No,8,9,9,8,9,7,,,4,,2,,Mom,https://docs.google.com/presentation/d/1-r1iIlQoq3CaftZJuVlCxwc1kF2-HmHGwbU2Js7H9Wc/embed?start=false&slide=id.g912c1d91e9_23_0
168,2020-08-19,5,3-2-1- Top 10 Music Round,Music,,,,8,No,No,5,5,6,4,5,8,2,,,,3,,Jeff,https://docs.google.com/presentation/d/1-r1iIlQoq3CaftZJuVlCxwc1kF2-HmHGwbU2Js7H9Wc/embed?start=false&slide=id.g912c1d91e9_33_75
169,2020-08-19,6,Food and Drink,Food,,,,9,No,No,,7,6,9,7,6,5,,2,,4,,Alex,https://docs.google.com/presentation/d/1-r1iIlQoq3CaftZJuVlCxwc1kF2-HmHGwbU2Js7H9Wc/embed?start=false&slide=id.g912c1d91e9_2_5902
170,2020-08-19,7,Questionable Lyrics,Music,,,,9,No,No,6,,7,5,6,5,0,,4,,3,,Megan,https://docs.google.com/presentation/d/1-r1iIlQoq3CaftZJuVlCxwc1kF2-HmHGwbU2Js7H9Wc/embed?start=false&slide=id.g912c1d91e9_7_45
171,2020-08-19,8,Common Bond (jenny),Hodgepodge,Common Bond,,,9,No,No,7,6,,9,4,8,5,,7,,3,,Jenny,https://docs.google.com/presentation/d/1-r1iIlQoq3CaftZJuVlCxwc1kF2-HmHGwbU2Js7H9Wc/embed?start=false&slide=id.g912c1d91e9_12_58
172,2020-09-03,1,Holidays!,History,Modern History,Geography,,8,No,No,5,6,,5.5,5,5,6,,5,6,5,,Jenny,https://docs.google.com/presentation/d/1hU5U_U_wnwq5vdDUv-UTB3ET86cW50hIG8TVgIID57A/embed?start=false&slide=id.g96ea369bec_2_53
173,2020-09-03,2,Duck Soup,Humanities,Grammar and Vocab,,,9,No,No,5,3,6,1,6,,3,,6,8,4.5,,Dad,https://docs.google.com/presentation/d/1hU5U_U_wnwq5vdDUv-UTB3ET86cW50hIG8TVgIID57A/embed?start=false&slide=id.g96ea369bec_7_47
174,2020-09-03,3,Sports Places,Sports,,,,8,No,No,1,2,1,3,3,2,1,,3,,4,,Drew,https://docs.google.com/presentation/d/1hU5U_U_wnwq5vdDUv-UTB3ET86cW50hIG8TVgIID57A/embed?start=false&slide=id.g96ea369bec_12_45
175,2020-09-03,4,Famous Addresses,Geography,,,,8,No,No,6,5,5,7,7,7,,,5,6,6,,Mom,https://docs.google.com/presentation/d/1hU5U_U_wnwq5vdDUv-UTB3ET86cW50hIG8TVgIID57A/embed?start=false&slide=id.g96ea369bec_32_45
176,2020-09-03,5,Throwback Thursday,Hodgepodge,,,,9,No,No,4,5,6,5.5,,6,4.5,,6.25,6.75,,,Zach,https://docs.google.com/presentation/d/1hU5U_U_wnwq5vdDUv-UTB3ET86cW50hIG8TVgIID57A/embed?start=false&slide=id.g96ea369bec_17_77
177,2020-09-03,6,A & Q Hodgepodge Edition,Current Events,Pop Culture,,,8,No,No,2,6,3,4,8,3,2,,,5,2,,Jeff,https://docs.google.com/presentation/d/1hU5U_U_wnwq5vdDUv-UTB3ET86cW50hIG8TVgIID57A/embed?start=false&slide=id.g96ea369bec_22_75
178,2020-09-03,7,Questionable Music Round,Music,,,,9,No,No,6,,5,5,6,8,4,,5,5,5,,Megan,https://docs.google.com/presentation/d/1hU5U_U_wnwq5vdDUv-UTB3ET86cW50hIG8TVgIID57A/embed?start=false&slide=id.g96ea369bec_27_45
179,2020-09-03,8,What They're Saying in the News,History,Modern History,,,8,No,No,8,6,5,6,5,7,5,,6,6,,,Chris,https://docs.google.com/presentation/d/1hU5U_U_wnwq5vdDUv-UTB3ET86cW50hIG8TVgIID57A/embed?start=false&slide=id.g96ea369bec_41_0
180,2020-09-09,1,Melons,Nature,Plants,Food,,8,No,No,,4,4,5,6,3,3,,4,3,3,,Alex,https://docs.google.com/presentation/d/1ezNq9MLMf1C54iaZcv3EkdgIooaF3CSvFrAu9hDvSxc/embed?start=false&slide=id.g95cfd4c176_2_43
181,2020-09-09,2,Top 10 2020 Films Picture Round,Entertainment,Movies,,,10,No,No,1,,6,3,7,2,3,,7,2,2,,Megan,https://docs.google.com/presentation/d/1ezNq9MLMf1C54iaZcv3EkdgIooaF3CSvFrAu9hDvSxc/embed?start=false&slide=id.g95cfd4c176_7_50
182,2020-09-09,3,Name the Snoper II,Entertainment,Pop Culture,Word Games,,8,No,No,7,5,3.5,6,5,6,2,,,6,5,,Jeff,https://docs.google.com/presentation/d/1ezNq9MLMf1C54iaZcv3EkdgIooaF3CSvFrAu9hDvSxc/embed?start=false&slide=id.g95cfd4c176_23_63
183,2020-09-09,4,What Language? Music Round,Humanities,Social Studies,,,9,No,No,8,8,9,,7,4,6,,7,4,9,,Ichigo,https://docs.google.com/presentation/d/1ezNq9MLMf1C54iaZcv3EkdgIooaF3CSvFrAu9hDvSxc/embed?start=false&slide=id.g95cfd4c176_0_27
184,2020-09-09,5,Wildfires,Misc,,,,8,No,No,6,8,7,6,7,7,,,7,5,5,,Mom,https://docs.google.com/presentation/d/1ezNq9MLMf1C54iaZcv3EkdgIooaF3CSvFrAu9hDvSxc/embed?start=false&slide=id.g95cfd4c176_28_45
185,2020-09-09,6,"Animated ""P"" Characters",Entertainment,Television,Animated,,10,No,No,8,9,,6,9,10,8,,6,7,5,,Jenny,https://docs.google.com/presentation/d/1ezNq9MLMf1C54iaZcv3EkdgIooaF3CSvFrAu9hDvSxc/embed?start=false&slide=id.g95cfd4c176_12_49
186,2020-09-09,7,Not at the Movies,Entertainment,Movies,,,8,No,No,5,4,3.5,4,5.5,,1,,3,3.5,4,,Dad,https://docs.google.com/presentation/d/1ezNq9MLMf1C54iaZcv3EkdgIooaF3CSvFrAu9hDvSxc/embed?start=false&slide=id.g95cfd4c176_18_45
187,2020-09-09,8,The Price Is Right,Misc,,,,16,No,No,3,3,0,7,,0,0,,2,4,3,,Zach,https://docs.google.com/presentation/d/1ezNq9MLMf1C54iaZcv3EkdgIooaF3CSvFrAu9hDvSxc/embed?start=false&slide=id.g95cfd4c176_36_0
